ID,WT,age,sex,region,edu,job,income,polview,d_paper,d_magazine,d_tv,d_radio,d_portal,d_messenger,d_sns,d_video,d_shortform,d_ott,d_ai,d_podcast,u_paper,u_magazine,u_tv,u_radio,u_portal,u_messenger,u_sns,u_video,u_shortform,u_ott,u_ai,u_podcast,p_share,p_like,p_comment,engagement,interest,trust_news,trust_new_src,paid_exp,paid_intent,news_none,main_path,cluster,pc1,pc2
3803.0,1.296374727457235,48.0,2.0,3.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.6666666666666665,0,0,0,5.0,5,-0.26407677655856066,-0.6340739729365041
3804.0,0.9136410696941172,65.0,1.0,3.0,3.0,12.0,1.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,2.0,2,0.2512372593395399,0.34328464723158014
3805.0,2.590901853630341,62.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0,2,0.49428665794742166,0.3871401489608739
3806.0,1.282713515404613,55.0,1.0,15.0,2.0,1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.6666666666666667,0,0,0,2.0,1,-0.47679468532406283,0.07851386079274181
3807.0,1.802066102667907,22.0,2.0,3.0,3.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,3.3333333333333335,0,0,1,9998.0,5,-0.472568855576459,-0.6288779865126939
3808.0,1.986126860072472,56.0,2.0,12.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0,5,0.04018847621433719,-0.18017157964816377
3809.0,3.410461726097802,29.0,1.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2.0,4.0,3.6666666666666665,0,0,0,5.0,0,0.4175946975323086,-0.24969027705251873
3810.0,2.183107433808004,41.0,1.0,1.0,3.0,6.0,4.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,4.0,4.0,2.6666666666666665,0,0,0,5.0,4,1.1593706364958782,0.3996728571008985
3811.0,2.386324338417737,27.0,1.0,10.0,3.0,3.0,7.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3812.0,1.895919359661918,45.0,1.0,15.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,4.0,2.0,0,0,0,13.0,0,0.4350638533792671,-0.575924973632411
3813.0,0.7883950872117885,56.0,1.0,3.0,2.0,12.0,1.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0,2,-0.06150085918730769,0.3510786268672955
3814.0,1.045272723711869,73.0,2.0,3.0,2.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.3333333333333335,0,0,1,9998.0,5,-0.472568855576459,-0.6288779865126939
3815.0,1.088373168099543,33.0,1.0,11.0,2.0,5.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,3.0,3.0,3.3333333333333335,0,0,0,5.0,4,0.8744268197138821,0.3607884701983851
3816.0,3.20225708632645,53.0,2.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,4.0,4.0,3.3333333333333335,0,0,0,5.0,4,0.6421144711883476,0.39610300873947923
3817.0,1.626964074291862,79.0,1.0,12.0,1.0,1.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3818.0,5.048711320256434,26.0,2.0,9.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2.0,4.0,3.6666666666666665,0,0,0,5.0,0,0.39089825410127843,-0.674657429840223
3819.0,5.369499872423533,53.0,1.0,9.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.3333333333333335,0,0,0,2.0,0,0.04697101006924531,-0.35891121365004525
3820.0,3.157452124861234,73.0,2.0,4.0,2.0,10.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3821.0,1.505441527456906,20.0,2.0,13.0,3.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,2,3.0,4.0,4.0,0,0,0,13.0,3,0.9219266028218581,-0.6383889043011051
3822.0,1.061841663149072,32.0,2.0,13.0,3.0,11.0,8.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,4.0,0,0,0,2.0,4,0.7238649186020655,0.41810362950454305
3823.0,0.6472093071479573,28.0,1.0,13.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,3.3333333333333335,0,0,0,13.0,4,0.7264004164506276,-0.006331478878718322
3824.0,1.709722031815115,48.0,1.0,4.0,3.0,7.0,7.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0,1,-0.21684192525789242,0.07477884683313651
3826.0,1.061841663149072,35.0,2.0,13.0,3.0,6.0,6.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,2,3.0,3.0,4.0,0,0,0,2.0,4,1.0726727408256256,0.31663799171924045
3827.0,0.9419376925967335,38.0,1.0,13.0,3.0,3.0,7.0,3.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,13.0,4,0.9313979746941953,0.14099078043918856
3828.0,0.6855458247982518,50.0,1.0,13.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,13.0,0,0.7297810802487107,-0.5722449567230669
3829.0,1.328373825968442,49.0,2.0,13.0,3.0,2.0,7.0,3.0,0.0,0.0,4.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,13.0,4,0.8433281815689976,-0.004203301260946812
3830.0,0.885582550645628,44.0,2.0,13.0,3.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,5.0,0,0.7297810802487107,-0.5722449567230669
3831.0,0.885582550645628,44.0,2.0,13.0,3.0,6.0,6.0,2.0,0.0,0.0,5.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,13.0,4,0.9379760453076867,0.138026984723705
3832.0,2.825813077790201,31.0,1.0,13.0,3.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,13.0,0,0.7297810802487107,-0.5722449567230669
3833.0,1.753236771215051,57.0,1.0,13.0,3.0,3.0,8.0,3.0,0.0,0.0,7.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,13.0,4,0.811560742440843,0.4196997627178718
3834.0,2.771228966175599,49.0,2.0,15.0,2.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.0,0,0,0,5.0,2,0.2537727571881021,-0.08115046115168123
3835.0,1.910839939506577,32.0,2.0,12.0,3.0,6.0,6.0,2.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.0,4.0,3.0,0,0,0,2.0,1,0.0039025186099108655,0.2215399659461904
3836.0,1.080441818995324,38.0,1.0,15.0,3.0,6.0,4.0,3.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.6666666666666667,0,0,0,5.0,2,0.25292759123858144,0.06032790830940593
3837.0,1.337196755409825,66.0,1.0,12.0,2.0,2.0,5.0,3.0,5.0,0.0,7.0,5.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3.0,3.0,3.0,0,0,0,2.0,4,0.5241867648688223,0.4309240180406668
3839.0,2.263004006017453,58.0,1.0,1.0,3.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,5.0,3.3333333333333335,0,0,0,13.0,4,1.0840896859399698,0.42833043675397753
3840.0,1.167957399611798,73.0,2.0,12.0,1.0,4.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,3.0,4.0,3.6666666666666665,0,0,0,14.0,3,0.38090594795239385,-0.22182612998836942
3841.0,1.591656612118447,40.0,2.0,12.0,3.0,6.0,7.0,1.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,2,4.0,4.0,3.3333333333333335,0,0,0,5.0,4,0.8847180343053723,0.3341701982829016
3842.0,1.369831841610142,70.0,1.0,12.0,2.0,12.0,2.0,5.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0,4.0,2.6666666666666665,0,0,0,2.0,4,0.3068807605662688,0.42849560235216355
3843.0,1.970278332625666,25.0,1.0,3.0,3.0,12.0,6.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,3.0,1,1,0,8.0,2,0.2102624208617485,0.1108755921011001
3844.0,2.84442210995752,48.0,2.0,1.0,3.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,5.0,3.3333333333333335,0,0,0,5.0,4,0.7238649186020655,0.41810362950454305
3845.0,1.439655871806413,68.0,1.0,12.0,3.0,12.0,3.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0,2,0.3862737334145472,0.3646614993095696
3846.0,2.160703070746687,63.0,1.0,1.0,3.0,8.0,5.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,13.0,4,1.0840896859399698,0.42833043675397753
3847.0,1.511229943515105,60.0,2.0,11.0,1.0,10.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0,2,0.2512372593395399,0.34328464723158014
3849.0,1.096598733530204,28.0,2.0,11.0,3.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3.0,4.0,3.6666666666666665,0,0,0,5.0,2,0.043857198597713865,0.18147472215757232
3850.0,2.133050905561742,35.0,2.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,4.0,4.0,3.0,0,0,0,13.0,4,1.1593706364958782,0.3996728571008985
3851.0,1.818274178250631,31.0,1.0,12.0,3.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,4.0,4.0,3.3333333333333335,0,0,0,5.0,2,0.6591025656927169,0.2932743502464469
3852.0,1.095708473668996,47.0,2.0,11.0,2.0,3.0,4.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,5.0,4,0.7772889353185096,0.39886315184889853
3853.0,1.580863471423984,43.0,2.0,4.0,3.0,7.0,9.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.6666666666666665,0,0,0,5.0,2,-0.16574689869625686,0.35367662007920064
3854.0,2.762925495480334,61.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,4.0,4.0,3.3333333333333335,0,0,0,2.0,4,0.6725953324768504,0.40066370564496534
3855.0,1.818274178250631,34.0,1.0,12.0,3.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,2,3.0,4.0,3.0,0,0,0,5.0,2,0.49854933876845275,0.29718995836885975
3856.0,2.141404427511234,55.0,1.0,12.0,3.0,9.0,9.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,2,0.2512372593395399,0.34328464723158014
3857.0,4.512308076257688,21.0,2.0,1.0,3.0,11.0,8.0,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,3.0,4.0,3.3333333333333335,0,0,0,5.0,0,0.533298750755563,-0.3606995016099504
3858.0,1.073855347928504,57.0,1.0,11.0,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0,4,1.0165714489024662,0.41764201071498297
3859.0,1.818274178250631,34.0,1.0,12.0,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,5.0,2,0.4891950955110913,0.3675834442379795
3860.0,1.270016043358931,54.0,2.0,11.0,2.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,5.0,2,0.29543589507001944,0.3875268223768946
3861.0,1.691150556588412,28.0,2.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,5.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2,3.0,4.0,4.0,0,0,0,13.0,3,1.246841184158391,-0.6458834763456069
3862.0,1.943805764940276,52.0,1.0,4.0,3.0,8.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3863.0,1.591656612118447,46.0,2.0,12.0,3.0,2.0,5.0,4.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,2,0.2702825101045301,0.07273526206006031
3864.0,1.425539003983716,58.0,2.0,12.0,2.0,2.0,5.0,4.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,2,0.25208242528906066,0.20180627777049298
3865.0,2.722942822172549,73.0,2.0,1.0,2.0,5.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3866.0,2.591741019920369,55.0,1.0,4.0,3.0,8.0,8.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.6666666666666665,0,0,0,5.0,5,-0.1623662348981738,-0.2122368577651479
3867.0,1.488636774117919,68.0,2.0,4.0,2.0,10.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3868.0,3.311858311618557,26.0,1.0,1.0,3.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3.0,4.0,4.0,0,0,0,5.0,0,0.8598107249334684,-0.6256629521721052
3869.0,4.607049462672973,24.0,1.0,1.0,3.0,11.0,8.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,5.0,4,0.5888284445270581,0.3967267774265537
3872.0,4.261300596553759,72.0,2.0,1.0,2.0,4.0,6.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,2.0,1,-0.269992938205206,0.35627461329110577
3873.0,0.4698265337677037,53.0,2.0,17.0,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.6666666666666667,0,0,0,2.0,1,-0.4784850172231044,0.361470599714916
3874.0,1.610783021892757,55.0,1.0,11.0,2.0,3.0,5.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,2.0,4,1.0840896859399698,0.42833043675397753
3876.0,2.710725526409988,35.0,1.0,1.0,3.0,8.0,8.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,3.0,0,0,0,2.0,2,0.2512372593395399,0.34328464723158014
3877.0,1.596751413037074,64.0,2.0,12.0,2.0,10.0,3.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0,2,0.31281812847165613,0.3912343378113692
3878.0,1.928099029401167,62.0,1.0,11.0,3.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,4.0,4.0,0,0,0,5.0,4,0.8782469617468817,0.4224865468971579
3879.0,1.697022923283274,73.0,2.0,15.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,2.0,1,-0.47594951937454205,-0.06296450866834535
3880.0,1.073855347928504,56.0,1.0,11.0,2.0,3.0,5.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0,4,1.0840896859399698,0.42833043675397753
3881.0,1.248714700056911,62.0,2.0,12.0,2.0,2.0,4.0,4.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0,0,0,2.0,2,-0.02986525867172879,0.23357510269610293
3883.0,1.591656612118447,45.0,2.0,12.0,3.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,4.0,3.0,3.3333333333333335,0,0,0,5.0,2,0.3849820924546331,0.315691156387387
3885.0,1.201549371752733,53.0,2.0,17.0,2.0,2.0,6.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,3.0,3.0,3.0,0,0,0,14.0,4,1.01149152177338,-0.029247273476025182
3886.0,1.051093544699536,41.0,2.0,11.0,2.0,3.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3.0,4.0,3.0,0,0,0,5.0,2,0.3265182098954482,0.31462706757850123
3887.0,1.719025215428652,73.0,1.0,15.0,2.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.6666666666666667,0,0,0,5.0,1,-0.37254864581511365,0.07591586758083668
3888.0,2.183107433808004,45.0,1.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,5.0,0,0.2571534209861852,-0.6470639389960298
3889.0,2.590901853630341,65.0,2.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,5.0,3.3333333333333335,0,0,0,2.0,2,0.14105385192520326,0.38314390498427975
3891.0,2.838340802553087,58.0,2.0,16.0,3.0,6.0,7.0,3.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,3,4.0,3.0,3.0,0,0,0,14.0,3,0.5736891178124252,-0.13616301507067086
3892.0,1.624148142864036,22.0,1.0,15.0,3.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.6666666666666667,0,0,0,5.0,0,0.048661341968286864,-0.6418679525722195
3893.0,0.6817250294645409,45.0,1.0,1.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,2.3333333333333335,0,0,0,5.0,4,1.0900058475866152,-0.5620181494736323
